price,year,make,model,bodytype,transmission,odometer,drivetrain,age,annual_km
35980,2021,Mazda,Cx-5,SUV,Automatic,14980,awd,2,7490
34985,2021,Toyota,Rav4,SUV,Automatic,52709,awd,2,26354
62995,2021,Ford,F-150,Truck,Automatic,26642,other,2,13321
45888,2020,Jeep,Compass,SUV,Automatic,12319,4x4,3,4106
58888,2019,Ram,2500,Truck,Automatic,90000,4x4,4,22500
38888,2018,Acura,Rdx,SUV,Automatic,49630,awd,5,9926
44985,2017,Toyota,Rav4,SUV,Automatic,11002,awd,6,1833
21888,2012,Jeep,Wrangler,SUV,Manual,280162,4x4,11,25469
69888,2016,Mercedes-benz,C-class,Sedan,Automatic,10177,rwd,7,1453
26888,2016,Dodge,Grand,Minivan,Automatic,60431,fwd,7,8633
16888,2013,Ford,Taurus,Sedan,Automatic,113121,awd,10,11312
35888,2019,Ford,F-150,Truck,Automatic,193561,4x4,4,48390
23888,2017,Toyota,Corolla,Sedan,Automatic,70588,fwd,6,11764
46888,2020,Chevrolet,Camaro,Sedan,Manual,31613,rwd,3,10537
42000,2019,Honda,Ridgeline,Truck,Automatic,137198,awd,4,34299
26500,2015,Dodge,Durango,SUV,Automatic,93264,awd,8,11658
35416,2017,Ram,1500,Truck,Automatic,91251,4x4,6,15208
21665,2016,Kia,Sorento,SUV,Automatic,92019,awd,7,13145
40888,2016,Toyota,Tacoma,Truck,Automatic,117207,4x4,7,16743
40000,2015,Toyota,4runner,SUV,Automatic,73280,4x4,8,9160
37074,2022,Kia,Seltos,SUV,Automatic,3854,awd,1,3854
8499,2011,Chevrolet,Equinox,SUV,Automatic,158952,awd,12,13246
78888,2012,Ford,Mustang,Coupe,Manual,2300,rwd,11,209
21387,2016,Mitsubishi,Outlander,SUV,Automatic,130300,4x4,7,18614
34362,2018,Dodge,Charger,Sedan,Automatic,94652,awd,5,18930
29887,2017,Nissan,Rogue,SUV,Automatic,96340,awd,6,16056
16387,2015,Kia,Soul,Wagon,Automatic,131417,fwd,8,16427
46998,2019,Ford,Mustang,Sedan,Automatic,20466,rwd,4,5116
16522,2014,Ram,1500,Truck,Automatic,226147,4x4,9,25127
41990,2018,Ford,F-150,Truck,Automatic,145995,4x4,5,29199
31589,2018,Toyota,Rav4,SUV,Automatic,52872,awd,5,10574
58888,2019,Ram,2500,Truck,Automatic,90000,4x4,4,22500
38888,2018,Acura,Rdx,SUV,Automatic,49630,awd,5,9926
44985,2017,Toyota,Rav4,SUV,Automatic,11002,awd,6,1833
21888,2012,Jeep,Wrangler,SUV,Manual,280162,4x4,11,25469
69888,2016,Mercedes-benz,C-class,Sedan,Automatic,10177,rwd,7,1453
26888,2016,Dodge,Grand,Minivan,Automatic,60431,fwd,7,8633
16888,2013,Ford,Taurus,Sedan,Automatic,113121,awd,10,11312
35888,2019,Ford,F-150,Truck,Automatic,193561,4x4,4,48390
23888,2017,Toyota,Corolla,Sedan,Automatic,70588,fwd,6,11764
46888,2020,Chevrolet,Camaro,Sedan,Manual,31613,rwd,3,10537
42000,2019,Honda,Ridgeline,Truck,Automatic,137198,awd,4,34299
26500,2015,Dodge,Durango,SUV,Automatic,93264,awd,8,11658
35416,2017,Ram,1500,Truck,Automatic,91251,4x4,6,15208
21665,2016,Kia,Sorento,SUV,Automatic,92019,awd,7,13145
40888,2016,Toyota,Tacoma,Truck,Automatic,117207,4x4,7,16743
40000,2015,Toyota,4runner,SUV,Automatic,73280,4x4,8,9160
37074,2022,Kia,Seltos,SUV,Automatic,3854,awd,1,3854
8499,2011,Chevrolet,Equinox,SUV,Automatic,158952,awd,12,13246
78888,2012,Ford,Mustang,Coupe,Manual,2300,rwd,11,209
21387,2016,Mitsubishi,Outlander,SUV,Automatic,130300,4x4,7,18614
34362,2018,Dodge,Charger,Sedan,Automatic,94652,awd,5,18930
29887,2017,Nissan,Rogue,SUV,Automatic,96340,awd,6,16056
16387,2015,Kia,Soul,Wagon,Automatic,131417,fwd,8,16427
36087,2020,Kia,Sorento,SUV,Automatic,85891,awd,3,28630
34295,2021,Kia,Seltos,SUV,Automatic,9499,awd,2,4749
21775,2018,Ford,Focus,Sedan,Automatic,68527,fwd,5,13705
22890,2015,Jeep,Cherokee,SUV,Automatic,160897,4x4,8,20112
23887,2020,Kia,Forte,Sedan,Manual,41948,fwd,3,13982
39995,2019,Ram,1500,Truck,Automatic,60008,4x4,4,15002
31487,2021,Volkswagen,Tiguan,SUV,Automatic,96016,awd,2,48008
27489,2020,Honda,Civic,Sedan,Automatic,42068,fwd,3,14022
43887,2021,Jeep,Wrangler,SUV,Automatic,1172,4x4,2,586
22890,2015,Jeep,Cherokee,SUV,Automatic,160897,4x4,8,20112
23887,2020,Kia,Forte,Sedan,Manual,41948,fwd,3,13982
41995,2020,Honda,Cr-v,SUV,Automatic,29628,awd,3,9876
27998,2014,Nissan,Pathfinder,SUV,Automatic,86120,other,9,9568
47995,2017,Bmw,X5,SUV,Automatic,57994,awd,6,9665
13995,2014,Dodge,Grand,Minivan,Automatic,153946,fwd,9,17105
26998,2014,Mazda,Cx-5,SUV,Automatic,97758,other,9,10862
23998,2019,Kia,Soul,Hatchback,Automatic,98475,other,4,24618
28500,2015,Nissan,Murano,SUV,Automatic,89769,other,8,11221
24995,2018,Mazda,Mazda3,Sedan,Automatic,77272,fwd,5,15454
27998,2019,Kia,Sportage,SUV,Automatic,76900,other,4,19225
24500,2006,Chevrolet,Silverado,Truck,Automatic,259025,4x4,17,15236
14995,2015,Nissan,Altima,Sedan,Automatic,104984,fwd,8,13123
28998,2019,Toyota,Camry,Sedan,Automatic,111131,other,4,27782
32998,2017,Volkswagen,Golf,Hatchback,Automatic,49914,other,6,8319
23950,2012,Audi,Q5,SUV,Automatic,87487,awd,11,7953
19995,2015,Ram,1500,Truck,Automatic,232237,4x4,8,29029
21995,2017,Kia,Sportage,SUV,Automatic,104538,awd,6,17423
19775,2017,Chevrolet,Trax,SUV,Automatic,69749,awd,6,11624
19995,2017,Nissan,Sentra,Sedan,Automatic,68772,fwd,6,11462
18995,2014,Hyundai,Santa,SUV,Automatic,111941,awd,9,12437
26888,2015,Nissan,Pathfinder,SUV,Automatic,97583,other,8,12197
35888,2017,Gmc,Terrain,SUV,Automatic,46348,other,6,7724
33888,2020,Mazda,Cx-5,SUV,Automatic,21952,other,3,7317
29888,2018,Mazda,Cx-3,SUV,Automatic,53379,other,5,10675
45888,2017,Chevrolet,Camaro,Sedan,Automatic,41777,other,6,6962
37888,2017,Ram,1500,Truck,Automatic,48272,4x4,6,8045
33498,2020,Hyundai,Tucson,SUV,Automatic,54389,other,3,18129
40988,2019,Toyota,Rav4,SUV,Automatic,27924,other,4,6981
24498,2020,Kia,Soul,Sedan,Automatic,110820,fwd,3,36940
23988,2017,Nissan,Rogue,SUV,Automatic,87935,other,6,14655
24888,2018,Nissan,Rogue,SUV,Automatic,59630,fwd,5,11926
41886,2021,Kia,Seltos,SUV,Automatic,59524,other,2,29762
29274,2019,Dodge,Grand,Other,Automatic,106118,fwd,4,26529
26498,2021,Kia,Forte,Sedan,Automatic,20063,other,2,10031
38474,2018,Volkswagen,Atlas,SUV,Automatic,87211,other,5,17442
47975,2019,Volkswagen,Golf,Hatchback,Manual,26978,awd,4,6744
37999,2019,Ford,Escape,SUV,Automatic,21802,4x4,4,5450
47988,2022,Chrysler,Grand,Minivan,Automatic,10283,fwd,1,10283
25990,2017,Ram,1500,Truck,Automatic,172519,4x4,6,28753
11795,2013,Nissan,Juke,Wagon,Automatic,192575,fwd,10,19257
27995,2017,Hyundai,Tucson,SUV,Automatic,97220,awd,6,16203
25995,2014,Jeep,Grand,SUV,Automatic,193062,4x4,9,21451
16995,2017,Dodge,Grand,Minivan,Automatic,185379,fwd,6,30896
12449,2014,Ford,Focus,Sedan,Automatic,90800,fwd,9,10088
36990,2018,Ram,1500,Truck,Automatic,77000,4x4,5,15400
28895,2019,Honda,Civic,Sedan,Automatic,41969,fwd,4,10492
14988,2013,Ram,1500,Truck,Automatic,230177,other,10,23017
12988,2011,Hyundai,Tucson,SUV,Automatic,107617,other,12,8968
16995,2016,Ram,1500,Truck,Automatic,239733,4x4,7,34247
8995,2014,Ford,Fusion,Sedan,Automatic,193089,fwd,9,21454
22850,2016,Ford,Explorer,SUV,Automatic,149241,4x4,7,21320
10988,2011,Dodge,Journey,Sedan,Automatic,140186,other,12,11682
34995,2017,Ram,1500,Truck,Automatic,59808,4x4,6,9968
17888,2007,Toyota,Fj,SUV,Automatic,274468,4x4,16,17154
15995,2014,Dodge,Grand,Minivan,Automatic,140710,fwd,9,15634
26995,2016,Ram,1500,Truck,Automatic,175094,4x4,7,25013
69900,2012,Dodge,Ram,Truck,Automatic,130838,4x4,11,11894
44900,2012,Dodge,Ram,Truck,Automatic,234170,4x4,11,21288
23650,2009,Ford,Super,Truck,Automatic,293801,4x4,14,20985
27900,2012,Ford,Super,Truck,Automatic,174419,rwd,11,15856
59900,2015,Ford,Super,Truck,Automatic,57125,4x4,8,7140
13988,2011,Chevrolet,Silverado,Truck,Automatic,257703,other,12,21475
26995,2018,Hyundai,Elantra,SUV,Automatic,31800,fwd,5,6360
18995,2016,Ram,1500,Truck,Automatic,217931,4x4,7,31133
17988,2013,Nissan,Pathfinder,SUV,Automatic,176069,other,10,17606
27888,2014,Toyota,Avalon,Sedan,Automatic,19248,fwd,9,2138
53388,2019,Ram,1500,Truck,Automatic,72244,4x4,4,18061
35472,2019,Hyundai,Santa,SUV,Automatic,115588,awd,4,28897
28336,2021,Hyundai,Kona,SUV,Automatic,20110,awd,2,10055
51980,2020,Hyundai,Palisade,SUV,Automatic,14697,awd,3,4899
14988,2013,Ram,1500,Truck,Automatic,230177,other,10,23017
12988,2011,Hyundai,Tucson,SUV,Automatic,107617,other,12,8968
16995,2016,Ram,1500,Truck,Automatic,239733,4x4,7,34247
8995,2014,Ford,Fusion,Sedan,Automatic,193089,fwd,9,21454
22850,2016,Ford,Explorer,SUV,Automatic,149241,4x4,7,21320
10988,2011,Dodge,Journey,Sedan,Automatic,140186,other,12,11682
34995,2017,Ram,1500,Truck,Automatic,59808,4x4,6,9968
17888,2007,Toyota,Fj,SUV,Automatic,274468,4x4,16,17154
15995,2014,Dodge,Grand,Minivan,Automatic,140710,fwd,9,15634
26995,2016,Ram,1500,Truck,Automatic,175094,4x4,7,25013
69900,2012,Dodge,Ram,Truck,Automatic,130838,4x4,11,11894
44900,2012,Dodge,Ram,Truck,Automatic,234170,4x4,11,21288
23650,2009,Ford,Super,Truck,Automatic,293801,4x4,14,20985
27900,2012,Ford,Super,Truck,Automatic,174419,rwd,11,15856
59900,2015,Ford,Super,Truck,Automatic,57125,4x4,8,7140
13988,2011,Chevrolet,Silverado,Truck,Automatic,257703,other,12,21475
26995,2018,Hyundai,Elantra,SUV,Automatic,31800,fwd,5,6360
18995,2016,Ram,1500,Truck,Automatic,217931,4x4,7,31133
17988,2013,Nissan,Pathfinder,SUV,Automatic,176069,other,10,17606
13988,2012,Bmw,X5,SUV,Automatic,227982,other,11,20725
28988,2018,Chevrolet,Silverado,Truck,Automatic,211295,other,5,42259
77900,2019,Mercedes,Benz,SUV,Automatic,54408,awd,4,13602
45900,2020,Nissan,Murano,SUV,Automatic,22954,awd,3,7651
54888,2021,Volkswagen,Atlas,SUV,Automatic,53925,awd,2,26962
20089,2013,Audi,A4,Sedan,Automatic,86750,awd,10,8675
36988,2020,Volkswagen,Jetta,Sedan,Automatic,19888,fwd,3,6629
11907,2012,Mercedes-benz,C-class,Sedan,Automatic,139609,awd,11,12691
54990,2021,Jeep,Wrangler,SUV,Automatic,4792,other,2,2396
18489,2015,Honda,Civic,Coupe,Automatic,91883,fwd,8,11485
55995,2019,Ram,1500,Truck,Automatic,50980,4x4,4,12745
37777,2017,Ram,2500,Truck,Automatic,149500,4x4,6,24916
14498,2012,Dodge,Journey,Sedan,Automatic,150626,other,11,13693
18988,2012,Honda,Odyssey,Minivan,Automatic,179594,other,11,16326
14450,2013,Ford,Escape,SUV,Automatic,151533,awd,10,15153
15990,2016,Ford,Escape,SUV,Automatic,191673,4x4,7,27381
25988,2012,Land,Rover,SUV,Automatic,129923,other,11,11811
59995,2017,Gmc,Sierra,Truck,Automatic,182500,4x4,6,30416
27995,2021,Hyundai,Sonata,Sedan,Automatic,82694,fwd,2,41347
47306,2018,Volvo,Xc90,SUV,Automatic,111630,awd,5,22326
78877,2017,Ram,3500,Truck,Automatic,94129,4x4,6,15688
55199,2019,Ram,1500,Truck,Automatic,95145,4x4,4,23786
37458,2020,Toyota,Rav4,SUV,Automatic,79908,awd,3,26636
18435,2015,Ford,Taurus,Sedan,Automatic,134817,awd,8,16852
43866,2018,Volkswagen,Atlas,SUV,Automatic,51036,awd,5,10207
39632,2018,Jeep,Wrangler,SUV,Automatic,37004,4x4,5,7400
18650,2013,Lincoln,Mkx,Sedan,Automatic,147868,awd,10,14786
26789,2015,Jeep,Grand,SUV,Automatic,155428,4x4,8,19428
29999,2020,Kia,Sportage,SUV,Automatic,64832,awd,3,21610
32771,2020,Ford,Fusion,Sedan,Automatic,74793,fwd,3,24931
26980,2017,Ford,Edge,SUV,Automatic,156351,awd,6,26058
34908,2020,Kia,Sorento,SUV,Automatic,65876,awd,3,21958
30779,2019,Kia,Sportage,SUV,Automatic,51433,awd,4,12858
36990,2018,Nissan,Murano,SUV,Automatic,43500,awd,5,8700
19880,2018,Kia,Forte,Sedan,Automatic,60709,fwd,5,12141
37990,2019,Nissan,Pathfinder,SUV,Automatic,57672,4x4,4,14418
57990,2020,Ford,F-150,Truck,Automatic,42301,4x4,3,14100
27800,2018,Subaru,Forester,SUV,Automatic,83715,awd,5,16743
24616,2013,Chevrolet,Silverado,Truck,Automatic,197001,4x4,10,19700
37188,2019,Toyota,Rav4,SUV,Automatic,55652,awd,4,13913
43315,2017,Lexus,Rx,SUV,Automatic,77150,awd,6,12858
40251,2015,Toyota,Tundra,Truck,Automatic,152213,4x4,8,19026
35999,2019,Volkswagen,Tiguan,SUV,Automatic,54366,awd,4,13591
24180,2015,Dodge,Journey,SUV,Automatic,63969,awd,8,7996
7988,2011,Dodge,Grand,Minivan,Automatic,150137,other,12,12511
21698,2010,Jeep,Wrangler,SUV,Automatic,189935,4x4,13,14610
21900,2012,Chevrolet,Silverado,Truck,Automatic,205438,4x4,11,18676
35995,2014,Chevrolet,Silverado,Truck,Automatic,122305,4x4,9,13589
38550,2018,Ford,Expedition,SUV,Automatic,166208,awd,5,33241
21995,2014,Ram,2500,Truck,Automatic,168000,4x4,9,18666
47900,2019,Buick,Enclave,SUV,Automatic,49692,other,4,12423
46888,2019,Lexus,Is,Sedan,Automatic,30124,awd,4,7531
26999,2015,Mercedes-benz,Glk-class,SUV,Automatic,82571,awd,8,10321
22988,2012,Ram,2500,Truck,Automatic,170806,other,11,15527
14995,2014,Chevrolet,Equinox,SUV,Automatic,151953,awd,9,16883
33910,2021,Jeep,Compass,SUV,Automatic,23095,4x4,2,11547
34255,2018,Toyota,Rav4,SUV,Automatic,52903,awd,5,10580
43840,2017,Toyota,Tacoma,Truck,Automatic,76900,4x4,6,12816
51805,2019,Toyota,Tundra,Truck,Automatic,49592,4x4,4,12398
45884,2019,Toyota,Highlander,SUV,Automatic,41938,awd,4,10484
43315,2017,Lexus,Rx,SUV,Automatic,77150,awd,6,12858
47820,2018,Audi,S4,Sedan,Automatic,46663,awd,5,9332
48496,2019,Nissan,Titan,Truck,Automatic,63112,4x4,4,15778
14992,2017,Gmc,Terrain,SUV,Automatic,209295,awd,6,34882
46273,2018,Toyota,Tundra,Truck,Automatic,100210,4x4,5,20042
26799,2017,Ford,Escape,SUV,Automatic,85251,4x4,6,14208
49650,2019,Ram,1500,Truck,Automatic,116561,4x4,4,29140
40452,2019,Jeep,Cherokee,SUV,Automatic,95834,4x4,4,23958
50993,2020,Toyota,Tacoma,Truck,Manual,21003,4x4,3,7001
25393,2016,Toyota,Rav4,SUV,Automatic,79868,fwd,7,11409
25988,2017,Ram,1500,Truck,Automatic,199061,other,6,33176
21684,2013,Chrysler,300,Sedan,Automatic,64317,rwd,10,6431
13995,2011,Hyundai,Santa,SUV,Automatic,150000,awd,12,12500
33990,2017,Lexus,Is,Sedan,Automatic,117000,awd,6,19500
23872,2015,Dodge,Challenger,Coupe,Automatic,126226,rwd,8,15778
59990,2021,Ram,1500,Truck,Automatic,29570,other,2,14785
28995,2019,Nissan,Qashqai,SUV,Automatic,61513,awd,4,15378
52995,2021,Infiniti,Qx50,SUV,Automatic,13104,awd,2,6552
36995,2016,Toyota,4runner,SUV,Automatic,172168,4x4,7,24595
34999,2015,Chevrolet,Silverado,Truck,Automatic,91240,4x4,8,11405
27988,2014,Bmw,4,Coupe,Automatic,51352,other,9,5705
17090,2016,Ford,Focus,Sedan,Automatic,36398,fwd,7,5199
16990,2015,Mini,Cooper,SUV,Automatic,130943,awd,8,16367
18988,2014,Ram,1500,Truck,Automatic,224117,other,9,24901
19995,2017,Ford,Escape,SUV,Automatic,179318,awd,6,29886
31128,2018,Subaru,Outback,SUV,Automatic,123021,awd,5,24604
31241,2018,Buick,Encore,SUV,Automatic,29818,awd,5,5963
34496,2019,Mitsubishi,Rvr,SUV,Automatic,30800,4x4,4,7700
34399,2019,Ram,1500,Truck,Automatic,112710,4x4,4,28177
43899,2019,Acura,Rdx,SUV,Automatic,98965,awd,4,24741
75983,2019,Chevrolet,Tahoe,SUV,Automatic,84385,4x4,4,21096
22142,2017,Honda,Civic,Coupe,Automatic,190564,fwd,6,31760
38888,2018,Subaru,Wrx,Sedan,Automatic,32800,awd,5,6560
44990,2018,Dodge,Durango,SUV,Automatic,71296,awd,5,14259
62250,2020,Chevrolet,Silverado,Truck,Automatic,65255,4x4,3,21751
32480,2020,Jeep,Compass,SUV,Automatic,32732,4x4,3,10910
23872,2015,Dodge,Challenger,Coupe,Automatic,126226,rwd,8,15778
59990,2021,Ram,1500,Truck,Automatic,29570,other,2,14785
28995,2019,Nissan,Qashqai,SUV,Automatic,61513,awd,4,15378
52995,2021,Infiniti,Qx50,SUV,Automatic,13104,awd,2,6552
36995,2016,Toyota,4runner,SUV,Automatic,172168,4x4,7,24595
34999,2015,Chevrolet,Silverado,Truck,Automatic,91240,4x4,8,11405
27988,2014,Bmw,4,Coupe,Automatic,51352,other,9,5705
17090,2016,Ford,Focus,Sedan,Automatic,36398,fwd,7,5199
16990,2015,Mini,Cooper,SUV,Automatic,130943,awd,8,16367
18988,2014,Ram,1500,Truck,Automatic,224117,other,9,24901
19995,2017,Ford,Escape,SUV,Automatic,179318,awd,6,29886
31241,2018,Buick,Encore,SUV,Automatic,29818,awd,5,5963
34496,2019,Mitsubishi,Rvr,SUV,Automatic,30800,4x4,4,7700
34399,2019,Ram,1500,Truck,Automatic,112710,4x4,4,28177
43899,2019,Acura,Rdx,SUV,Automatic,98965,awd,4,24741
75983,2019,Chevrolet,Tahoe,SUV,Automatic,84385,4x4,4,21096
55898,2021,Dodge,Durango,SUV,Automatic,82323,awd,2,41161
36498,2015,Chevrolet,Silverado,Truck,Automatic,164780,4x4,8,20597
63898,2022,Toyota,4runner,SUV,Automatic,978,4x4,1,978
19988,2012,Chevrolet,Silverado,Truck,Automatic,183359,other,11,16669
39990,2019,Nissan,Murano,SUV,Automatic,52064,awd,4,13016
42498,2021,Volkswagen,Golf,Hatchback,Manual,3854,fwd,2,1927
48990,2018,Nissan,Titan,Truck,Automatic,26509,4x4,5,5301
48490,2017,Infiniti,Qx80,SUV,Automatic,93000,4x4,6,15500
69980,2015,Chevrolet,Corvette,Sedan,Manual,20685,rwd,8,2585
35975,2020,Volkswagen,Tiguan,SUV,Automatic,20589,awd,3,6863
63286,2020,Ram,1500,Truck,Automatic,36868,4x4,3,12289
29950,2020,Ford,Escape,SUV,Automatic,24784,awd,3,8261
30580,2016,Ford,F-150,Truck,Automatic,174302,4x4,7,24900
14995,2015,Dodge,Grand,Other,Automatic,224000,fwd,8,28000
12995,2013,Honda,Civic,Sedan,Manual,144250,fwd,10,14425
13995,2014,Dodge,Grand,Other,Automatic,167000,fwd,9,18555
12995,2007,Ford,Mustang,Convertible,Automatic,164000,rwd,16,10250
12988,2014,Ford,Fusion,Sedan,Automatic,181634,other,9,20181
15999,2015,Honda,Civic,Coupe,Manual,127060,fwd,8,15882
32888,2019,Toyota,Camry,Sedan,Automatic,49783,fwd,4,12445
29995,2016,Jeep,Cherokee,SUV,Automatic,52649,4x4,7,7521
50999,2018,Mercedes-benz,C-class,Coupe,Automatic,64878,awd,5,12975
43900,2020,Ford,Edge,SUV,Automatic,62275,awd,3,20758
6999,2006,Volkswagen,Touareg,SUV,Automatic,212141,4x4,17,12478
36450,2015,Chevrolet,Silverado,Truck,Automatic,101589,4x4,8,12698
24850,2010,Mini,Cooper,Hatchback,Automatic,78455,fwd,13,6035
14995,2014,Jeep,Compass,SUV,Automatic,156684,4x4,9,17409
8988,2009,Dodge,Journey,SUV,Automatic,188351,other,14,13453
59900,2013,Ford,Super,Truck,Automatic,143767,4x4,10,14376
29888,2014,Mercedes-benz,M-class,SUV,Automatic,140745,awd,9,15638
46995,2018,Ram,1500,Truck,Automatic,111215,4x4,5,22243
43900,2013,Land,Rover,SUV,Automatic,102000,4x4,10,10200
37900,2019,Ford,F-150,Truck,Automatic,141400,4x4,4,35350
10900,2007,Bmw,3,Sedan,Automatic,166000,rwd,16,10375
33900,2016,Ram,1500,Truck,Automatic,183000,4x4,7,26142
12900,2010,Ford,F-150,Truck,Automatic,221000,4x4,13,17000
17900,2012,Bmw,X3,SUV,Automatic,134000,awd,11,12181
22995,2016,Dodge,Grand,SUV,Automatic,135000,fwd,7,19285
13950,2017,Chevrolet,Trax,SUV,Automatic,181212,awd,6,30202
29188,2017,Kia,Sedona,SUV,Automatic,131682,fwd,6,21947
23889,2016,Ram,1500,Truck,Automatic,162981,4x4,7,23283
35590,2020,Dodge,Grand,Other,Automatic,73552,fwd,3,24517
33950,2018,Gmc,Sierra,Other,Automatic,144603,4x4,5,28920
57495,2021,Chevrolet,Silverado,Truck,Automatic,26928,4x4,2,13464
17500,2016,Nissan,Altima,Sedan,Automatic,172176,fwd,7,24596
62900,2018,Ford,Super,Truck,Automatic,223560,4x4,5,44712
14888,2014,Honda,Civic,Sedan,Manual,137614,fwd,9,15290
39900,2016,Ford,Super,Truck,Automatic,192755,4x4,7,27536
23999,2016,Mazda,Cx-5,SUV,Automatic,100824,awd,7,14403
56888,2021,Lexus,Nx,SUV,Automatic,12789,awd,2,6394
21850,2014,Mitsubishi,Rvr,SUV,Automatic,88147,4x4,9,9794
30950,2018,Subaru,Outback,Sedan,Automatic,81613,awd,5,16322
50200,2021,Volvo,Xc40,SUV,Automatic,23500,awd,2,11750
33800,2020,Honda,Civic,Sedan,Automatic,25894,fwd,3,8631
57888,2021,Lexus,Nx,SUV,Automatic,12619,awd,2,6309
67888,2019,Mercedes-benz,C-class,Coupe,Automatic,17837,awd,4,4459
23888,2015,Bmw,3,Sedan,Automatic,86620,awd,8,10827
42988,2016,Lexus,Rx,Other,Automatic,82504,other,7,11786
31888,2013,Toyota,Highlander,SUV,Automatic,119292,4x4,10,11929
41511,2020,Jeep,Compass,SUV,Automatic,14972,4x4,3,4990
21989,2013,Honda,Cr-v,SUV,Automatic,120322,awd,10,12032
52999,2020,Honda,Ridgeline,Truck,Automatic,7929,awd,3,2643
23999,2016,Mazda,Cx-5,SUV,Automatic,100824,awd,7,14403
56888,2021,Lexus,Nx,SUV,Automatic,12789,awd,2,6394
21850,2014,Mitsubishi,Rvr,SUV,Automatic,88147,4x4,9,9794
30950,2018,Subaru,Outback,Sedan,Automatic,81613,awd,5,16322
50200,2021,Volvo,Xc40,SUV,Automatic,23500,awd,2,11750
33800,2020,Honda,Civic,Sedan,Automatic,25894,fwd,3,8631
57888,2021,Lexus,Nx,SUV,Automatic,12619,awd,2,6309
67888,2019,Mercedes-benz,C-class,Coupe,Automatic,17837,awd,4,4459
23888,2015,Bmw,3,Sedan,Automatic,86620,awd,8,10827
42988,2016,Lexus,Rx,Other,Automatic,82504,other,7,11786
41990,2019,Ram,1500,Truck,Automatic,55000,4x4,4,13750
31995,2018,Mercedes-benz,C-class,Sedan,Automatic,58580,awd,5,11716
36888,2015,Chevrolet,Camaro,Sedan,Automatic,88044,rwd,8,11005
38089,2018,Subaru,Forester,SUV,Automatic,28993,awd,5,5798
26980,2017,Jeep,Cherokee,SUV,Automatic,124073,4x4,6,20678
22995,2018,Kia,Forte,Sedan,Automatic,57800,fwd,5,11560
48988,2020,Toyota,Tacoma,Truck,Manual,29124,other,3,9708
57990,2022,Hyundai,Palisade,SUV,Automatic,20000,awd,1,20000
35962,2020,Nissan,Maxima,Sedan,Automatic,68157,fwd,3,22719
57998,2021,Lexus,Is,Sedan,Automatic,18502,awd,2,9251
46888,2019,Ram,1500,Truck,Automatic,60382,4x4,4,15095
35990,2017,Jeep,Wrangler,SUV,Automatic,119108,other,6,19851
33689,2019,Dodge,Grand,Other,Automatic,53850,fwd,4,13462
56888,2018,Mercedes-benz,Gle,SUV,Automatic,55089,awd,5,11017
26980,2015,Audi,Q3,SUV,Automatic,118409,awd,8,14801
15489,2013,Nissan,Altima,Sedan,Automatic,116962,fwd,10,11696
24980,2015,Jeep,Grand,SUV,Automatic,190035,4x4,8,23754
34295,2018,Nissan,Pathfinder,SUV,Automatic,77891,4x4,5,15578
20995,2017,Nissan,Rogue,SUV,Automatic,158508,awd,6,26418
26995,2016,Mercedes-benz,C-class,Sedan,Automatic,138912,awd,7,19844
20995,2015,Nissan,Murano,SUV,Automatic,147309,awd,8,18413
23495,2015,Acura,Rdx,SUV,Automatic,147602,awd,8,18450
26995,2015,Nissan,Pathfinder,SUV,Automatic,122789,4x4,8,15348
14595,2014,Jeep,Compass,SUV,Automatic,139805,4x4,9,15533
8995,2012,Chrysler,200,Sedan,Automatic,160010,fwd,11,14546
23489,2019,Toyota,Yaris,Hatchback,Automatic,46670,fwd,4,11667
44990,2018,Dodge,Durango,SUV,Automatic,71296,awd,5,14259
76999,2019,Jeep,Grand,SUV,Automatic,44028,4x4,4,11007
47895,2019,Ram,1500,Truck,Automatic,102928,4x4,4,25732
54989,2019,Ram,1500,Truck,Automatic,53821,4x4,4,13455
20888,2014,Ram,1500,Truck,Automatic,234717,4x4,9,26079
36990,2020,Hyundai,Tucson,SUV,Automatic,45384,awd,3,15128
60888,2019,Lexus,Rx,SUV,Automatic,28117,awd,4,7029
38489,2015,Toyota,4runner,SUV,Automatic,122752,4x4,8,15344
15900,2012,Ford,Super,Other,Automatic,171000,4x4,11,15545
25548,2017,Gmc,Sierra,Truck,Automatic,165316,4x4,6,27552
41995,2020,Subaru,Wrx,Sedan,Automatic,22012,awd,3,7337
11995,2014,Jeep,Compass,SUV,Manual,163500,4x4,9,18166
49999,2019,Ram,1500,Truck,Automatic,28561,4x4,4,7140
34990,2017,Honda,Cr-v,SUV,Automatic,32600,awd,6,5433
39888,2020,Hyundai,Tucson,SUV,Automatic,55572,awd,3,18524
55990,2018,Bmw,X5,SUV,Automatic,43978,awd,5,8795
24650,2019,Chevrolet,Equinox,SUV,Automatic,87614,awd,4,21903
32990,2019,Hyundai,Santa,SUV,Automatic,85700,awd,4,21425
28995,2016,Jeep,Cherokee,SUV,Automatic,81109,4x4,7,11587
28489,2017,Kia,Sedona,SUV,Automatic,87267,fwd,6,14544
